4,37.362032,2055.023749,0.013916,11.565871,0.016724,9.835261,0.008301,3.660683
6,48.028339,2239.701282,-0.045471,11.681792,-0.020813,10.946044,-0.006836,4.064323
6,49.824199,2300.356968,-0.015930,11.786395,-0.045227,11.251263,-0.001160,4.155090
6,50.746448,2319.894619,0.009705,11.582897,0.004944,11.299676,0.003540,4.010631
6,52.910627,2372.200652,0.029388,11.661251,0.028595,11.139103,0.008881,3.622292
6,54.152710,2420.059646,-0.069122,11.254625,0.032562,10.625980,0.006744,3.528630
6,54.303932,2406.924538,-0.051910,11.051325,0.032990,9.787592,-0.001617,3.484622
7,43.397987,2229.010688,0.029144,9.662745,-0.045319,8.879765,0.010162,2.771600
7,43.552536,2249.555089,0.041718,9.757181,-0.000946,9.017990,-0.006989,2.763030
7,43.874790,2267.122655,0.048676,9.681107,0.017242,9.134889,-0.002960,2.767777
7,44.227386,2291.449909,0.046631,9.569032,0.001160,9.182217,0.001526,2.817790
7,44.372251,2301.708804,-0.015045,9.830438,-0.006012,8.945797,-0.003632,2.720462
7,44.690388,2316.468614,-0.011108,9.851078,-0.000122,8.602327,-0.000977,2.633096
9,42.736547,2265.709244,0.029938,11.712049,-0.040131,9.442808,0.013641,3.889724
9,42.610455,2268.166648,-0.057129,10.711446,-0.026855,9.219025,0.000916,3.868552
9,42.538249,2274.304580,0.039276,11.410422,-0.008820,8.952595,0.012054,3.678878
9,42.283039,2270.442050,0.030731,10.832927,-0.042145,9.232784,-0.016571,3.847085
9,41.981714,2254.453041,0.040405,11.235578,-0.007385,9.422580,0.013367,4.096296
9,41.255153,2216.196152,0.035004,9.375320,0.005951,8.570464,-0.001923,3.189684
0,54.021244,2722.458016,-0.004333,5.749346,0.003235,7.152530,-0.001282,1.022482
0,56.934472,2780.733667,0.000031,6.049556,-0.065826,9.111386,-0.000275,1.058594
1,43.717450,2614.070501,0.023651,8.112797,-0.016632,9.185355,0.000580,2.070500
1,45.288162,2692.342650,-0.003662,8.366844,0.025391,8.473579,-0.004211,2.006881
1,46.992615,2765.209043,-0.015594,8.623854,0.005157,8.345395,-0.000214,2.159775
1,47.302363,2748.403674,0.020813,8.790484,0.002136,9.263950,0.000122,2.206703
1,45.865945,2664.072795,-0.009705,9.207203,-0.016174,9.205460,-0.001587,2.176626
1,45.515731,2623.729600,-0.008148,9.057847,0.011444,9.014161,-0.001007,2.235628
3,66.394366,2973.406355,0.046387,9.246610,-0.009155,10.271892,-0.002075,2.502988
3,68.301003,3045.780895,-0.010590,8.528754,0.045380,10.548219,0.003998,2.512189
3,66.490297,2991.977032,0.009613,8.242431,0.002716,10.004623,-0.000275,2.221173
3,64.361271,2908.150203,0.017487,7.997670,0.027069,9.356036,0.000641,2.139602
3,61.912792,2833.831417,-0.016022,7.403722,-0.005890,9.559050,-0.000580,2.190327
3,60.473592,2801.306557,0.002289,7.548426,-0.018280,9.375782,-0.001617,2.270814
0,60.415118,2813.238668,0.012543,7.521809,-0.043671,9.498194,-0.000336,2.296533
0,60.439068,2810.926690,0.006287,7.608835,0.034790,9.555001,-0.001892,2.262713
0,58.649307,2731.802215,-0.009277,7.917957,0.028687,9.302382,-0.001160,2.236293
0,57.301684,2670.615792,-0.008026,7.683482,-0.021820,9.348744,0.003143,2.234199
4,39.108562,2412.436300,0.031891,12.242451,-0.006256,8.766059,-0.001495,3.693943
4,39.969329,2438.983599,-0.061951,11.653856,0.008545,8.722509,0.011414,3.857741
4,40.511418,2452.284180,0.058746,12.221886,-0.019623,9.109251,-0.000702,3.655918
4,40.283922,2430.758510,-0.067719,12.394515,-0.040436,9.336993,0.000946,3.812850
4,41.023179,2453.980569,0.058105,12.522005,0.009399,9.175850,-0.005676,3.732544
4,40.677261,2426.123482,-0.023682,12.021568,0.025452,9.578532,-0.012573,3.845940
6,55.116697,2624.529561,-0.019714,12.994347,0.037231,13.352521,-0.002075,4.332163
6,59.190545,2747.185332,0.056000,13.665528,0.042145,12.922767,0.012299,4.306426
6,61.798158,2814.430423,0.046997,13.800089,0.044922,12.608957,0.008179,4.246246
6,64.934441,2905.088678,-0.043060,12.097363,0.033173,12.965552,-0.000519,4.144944
6,67.600050,2990.815132,-0.031555,12.207980,0.007568,12.797285,-0.008728,4.211399
6,69.577014,3054.109307,-0.012787,12.151921,-0.014557,12.552663,-0.006073,4.118767
7,55.631911,2826.887578,0.033752,9.978568,0.022217,9.772671,-0.000183,2.988386
7,56.474390,2865.897320,0.048615,9.939191,0.013824,9.818405,0.001801,3.133409
7,57.004483,2892.768691,-0.004150,10.912689,0.021790,9.677150,0.007568,3.356949
7,57.147001,2906.659081,0.016571,10.967105,-0.010284,9.630054,0.003021,3.329703
7,57.359427,2916.992278,-0.001526,11.058610,0.034241,9.574941,0.007812,3.358712
7,57.625746,2926.724998,-0.038971,10.034390,0.027374,9.582378,-0.005890,2.958913
9,60.910460,2983.140036,-0.021515,10.083174,0.022552,8.794522,0.002472,2.811145
9,60.182336,2962.672300,0.038483,9.360888,0.020660,9.050060,-0.002777,2.940596
9,59.450371,2942.875113,0.021851,9.569565,0.038391,8.981016,0.004272,2.935486
9,58.424784,2911.640128,0.042999,9.567319,0.008087,9.094725,0.004425,2.926753
9,57.695622,2897.475544,0.003265,9.271389,0.016388,9.194607,-0.006622,2.906838
9,57.672141,2905.141111,-0.047150,9.927741,0.015472,8.900229,-0.000336,3.000298
0,55.570491,3094.325663,-0.015717,9.662320,-0.007782,8.433264,0.001129,1.844813
0,56.277553,3169.278709,-0.029266,9.711906,-0.014679,9.350272,0.000885,1.929407
0,58.140732,3263.649127,0.028564,9.167652,0.004456,9.032545,0.000305,1.920930
1,38.563601,2550.702032,-0.016144,10.342630,-0.009186,10.650785,-0.006256,3.212544
1,36.251224,2430.269168,0.008942,10.216087,0.038177,10.647617,0.000336,3.146244
1,34.295962,2306.237155,0.018280,9.941428,0.004425,10.604652,-0.000946,3.203237
1,55.274545,2954.974746,-0.045044,9.247543,0.014771,9.726904,0.002014,2.389200
1,55.128182,2912.897609,-0.004822,9.644925,-0.012573,9.462961,-0.002808,2.297949
1,82.488732,3606.143470,0.023865,8.994513,0.005676,9.014030,0.000916,1.730367
3,75.080848,3237.198731,0.001801,9.116455,0.005524,9.178952,-0.001190,2.231289
3,72.676567,3174.486616,-0.007843,9.108726,-0.006500,9.622021,-0.000031,2.304611
3,71.531082,3149.909021,-0.003204,8.917623,0.007782,9.069274,0.000458,2.198275
3,73.417045,3185.701653,0.002716,8.338961,0.002289,9.190290,-0.000702,2.053294
3,72.697624,3143.750760,0.003021,8.346383,0.006866,9.168023,-0.000336,2.078070
3,71.075051,3103.067082,0.003693,8.246380,-0.004791,9.002161,0.001251,2.150705
0,71.628793,3136.710509,0.006012,8.405465,-0.004425,9.383069,0.000519,2.211065
0,71.709833,3138.409652,-0.009216,9.091295,0.000671,7.865562,-0.002197,1.531248
0,67.948693,3007.932414,-0.006500,9.019573,-0.000641,9.675806,-0.002411,2.384978
4,34.679652,2228.090874,-0.054413,13.233945,-0.029205,10.222952,-0.000580,4.493473
4,36.182553,2303.383018,-0.102051,12.875006,0.014771,10.321860,0.020691,4.532866
4,36.912168,2330.717489,-0.035126,12.576319,-0.034760,11.136315,0.016388,4.856280
4,36.965017,2325.782557,-0.033478,13.171136,-0.008759,11.250325,0.002838,4.764050
4,37.319911,2334.571438,-0.020111,15.164149,0.009796,10.849831,0.018646,4.789617
4,37.436459,2335.295676,-0.093719,13.536817,0.013580,10.740181,-0.008209,4.832589
6,56.859266,2729.987113,-0.233948,14.716424,0.061646,13.225069,-0.011536,4.447096
6,59.020160,2770.155277,-0.048431,14.594315,0.029083,13.334388,-0.006927,4.476733
6,61.870692,2855.846290,-0.015137,14.142363,0.030579,13.294561,-0.006470,4.289221
6,63.931333,2914.925945,-0.016144,14.499380,0.128876,13.612751,0.018219,4.652652
6,67.033335,3029.171975,-0.071014,14.834881,0.111481,13.882223,-0.006561,4.685198
6,69.676241,3127.647311,-0.044434,15.308334,0.030273,14.174307,-0.011353,4.867428
7,53.010921,2674.333364,0.023346,12.653265,0.082245,10.392197,0.013397,3.406127
7,53.048290,2675.047605,-0.000977,12.357676,0.102417,10.288633,-0.000916,3.331388
7,53.512375,2702.283462,-0.070282,11.953539,0.067657,9.997632,0.010529,3.245108
7,53.665571,2717.902442,-0.090179,11.797588,0.058197,10.055438,0.003876,3.241232
7,54.271546,2755.331372,-0.144348,10.793665,0.056580,9.966719,0.008850,2.998766
7,55.232065,2803.290667,-0.109497,10.729296,-0.001465,9.933963,0.005920,3.139876
9,54.169169,2806.198541,-0.133301,10.598847,-0.016357,11.075350,-0.001282,3.242103
9,53.433029,2785.737179,0.164185,13.264985,0.024048,10.150485,-0.012146,3.359748
9,52.725892,2760.620323,0.141205,13.444635,0.000763,9.827005,-0.001984,3.375309
9,51.488774,2725.609447,-0.200195,10.015481,-0.028320,10.042258,0.007507,3.303113
9,51.064084,2708.927067,-0.205231,10.387607,0.012543,9.892433,0.003571,3.357817
9,50.924626,2702.022106,-0.173248,10.617847,0.012177,9.950481,0.008087,3.491673
0,3.156369,548.573078,0.071411,17.403052,0.004883,4.136437,0.000244,3.251619
0,55.957930,2903.579251,-0.001068,2.040906,-0.001068,2.491786,-0.000336,0.185906
0,67.389317,3367.749016,0.004181,2.765790,0.005646,3.689219,-0.000580,0.211551
1,84.736874,3906.947167,0.005341,3.296489,-0.003632,4.487195,-0.001312,0.286381
1,80.421799,3686.658038,0.006653,3.874053,0.000122,4.912861,0.000305,0.388078
1,76.852647,3512.270208,0.003510,4.445618,-0.000214,5.684917,0.001862,0.452767
1,78.608871,3471.748611,-0.000366,4.875031,0.010620,6.193269,0.000427,0.587706
1,75.937507,3335.607263,0.009430,5.283386,-0.006500,6.501120,0.001556,0.675825
1,75.159002,3271.660545,-0.002899,5.703144,-0.010651,6.833901,-0.000763,0.783619
3,66.151614,2857.094930,0.049561,8.217423,0.027832,9.516556,0.000793,2.068779
3,65.003596,2808.653577,0.030029,8.045167,0.019592,9.642569,0.000488,2.034455
3,63.355521,2758.538604,0.059174,8.331103,0.023224,9.306197,0.002594,2.137702
3,62.222225,2739.323917,0.037720,9.517954,0.010986,9.929505,0.000916,2.358217
3,62.106205,2748.743896,0.059448,9.223097,0.062012,10.130612,0.002563,2.471288
3,62.152772,2750.966543,0.059845,8.396641,0.034088,9.721065,0.000336,2.305882
0,61.194587,2719.496016,0.032623,8.122976,-0.011017,9.564803,0.000824,2.179614
0,61.230586,2714.285426,0.083435,8.080212,0.032349,9.397945,0.001587,2.027437
0,60.606754,2688.791110,0.014252,7.719461,0.030304,9.398260,-0.001984,1.987559
4,37.750957,2205.685235,0.054810,11.822190,-0.000977,8.691010,0.000366,3.860336
4,38.348318,2222.506472,0.096985,12.283877,0.007935,8.431181,-0.002380,3.707156
4,38.293683,2205.200714,-0.027466,10.662719,-0.021484,9.008431,-0.000916,3.920318
4,37.693194,2158.169427,0.043121,11.697599,0.013519,9.107934,0.002594,3.852526
4,38.185874,2170.837127,-0.093109,11.235322,-0.009857,9.249931,0.018402,3.880322
4,37.956541,2154.616281,0.070648,11.553185,0.020844,9.444319,0.001312,4.070610
6,49.029551,2288.154963,-0.024994,12.333233,0.053436,12.953995,0.003265,4.225920
6,51.023876,2348.056769,-0.017395,12.554942,-0.020203,11.923293,-0.013367,4.074034
6,53.555166,2418.125837,0.010651,12.432918,0.009613,11.797535,-0.009491,3.896083
6,55.127337,2473.773449,0.009918,12.370834,-0.008698,11.786265,0.005707,4.057631
6,58.038434,2566.563215,-0.010315,12.431596,-0.000610,11.816070,0.001648,4.176422
6,59.835698,2623.875327,-0.023193,12.147143,0.005310,12.212519,0.016907,4.095314
7,47.188315,2347.495443,0.008209,9.851558,-0.021393,8.553133,-0.006317,3.091541
7,47.441315,2356.186466,-0.017944,9.642955,-0.017151,8.483385,0.000732,3.326378
7,48.255512,2388.638814,0.036926,9.681393,0.008789,8.383738,-0.004578,3.255124
7,48.138456,2389.687454,-0.068237,9.407532,0.017578,8.295357,0.008301,2.969864
7,48.347841,2403.478879,0.018097,9.553066,-0.015167,8.410729,-0.005890,2.847002
7,48.393572,2412.693076,-0.015961,9.900033,-0.000214,7.876557,0.004425,2.847915
9,49.611409,2507.479257,-0.083191,9.012902,0.012329,8.940817,-0.007263,3.026153
9,49.428575,2500.188940,-0.107117,8.884197,-0.009216,8.879760,-0.002930,3.037946
9,49.277177,2494.734335,-0.111969,8.551824,-0.015594,8.423758,-0.003082,3.197218
9,49.441491,2500.954038,-0.071381,8.912655,0.013519,8.410276,-0.003387,3.177403
9,49.439874,2500.885482,-0.066772,8.830024,-0.004395,8.268723,-0.009521,3.160975
9,48.114847,2459.809544,0.034149,9.727799,-0.027679,8.347387,0.007477,3.382410
0,6.109328,809.962994,-0.028687,22.488765,-0.007080,5.218678,0.005310,4.169739
0,6.735854,856.613512,0.072876,20.823407,0.013245,5.547176,0.005920,4.403187
0,79.903841,3834.557248,0.001617,3.591131,0.001068,4.703707,0.000519,0.254925
0,95.606931,4302.806173,0.006653,4.579930,-0.012573,5.369143,-0.000610,0.353682
1,95.616589,4226.737365,-0.008759,5.135395,0.011932,6.477022,0.000641,0.486684
1,91.856122,4023.494658,-0.021454,5.573025,-0.000641,7.441937,-0.000336,0.664924
1,91.353590,3922.380801,0.001740,6.019724,0.033173,7.246843,-0.001678,0.745969
1,88.376466,3772.335847,-0.000427,6.308675,0.001099,7.882836,-0.001038,0.908368
1,87.122522,3681.687248,0.011688,6.976158,0.015350,8.427938,0.000763,1.146995
1,86.810572,3625.463180,-0.017670,7.152930,0.034760,8.226366,-0.000946,1.174495
3,78.077074,3254.408608,0.040131,9.293422,0.005890,9.508747,-0.001923,2.005481
3,82.076990,3361.633206,-0.004700,9.382824,-0.002563,9.417815,0.000488,1.880883
3,80.304469,3303.539379,-0.003723,8.954457,0.001282,9.393322,0.001770,2.176745
3,77.862159,3211.208864,-0.004364,8.791741,-0.001068,9.266303,-0.000824,1.886080
3,76.836740,3169.942283,0.000031,8.702246,-0.000153,7.371810,-0.001434,1.360973
3,79.467568,3261.536609,-0.008331,9.012424,-0.001007,8.309253,0.001617,1.677537
0,77.052427,3199.228499,0.010193,8.914402,0.001038,8.554709,0.000671,1.737680
0,77.444811,3195.576622,-0.009491,9.043704,-0.001312,8.303588,0.001617,1.793538
4,35.696108,2238.796037,0.008728,12.497543,0.000488,8.941866,-0.003235,3.957236
4,35.848272,2257.234364,0.004669,12.793371,-0.007721,8.995056,-0.006927,4.138284
4,35.985322,2268.643031,0.039703,12.830117,0.031219,9.355358,0.002472,4.176928
4,36.077678,2268.043412,-0.086853,12.829804,0.008484,9.213509,-0.008057,4.146005
4,36.200808,2279.854436,0.049500,12.557482,-0.002502,9.382669,0.005554,3.944589
4,36.031640,2265.507957,0.014130,12.665072,0.001373,10.399782,-0.020966,4.053438
6,44.730531,2241.352322,0.181427,13.045836,-0.000641,12.125919,-0.010345,4.141822
6,46.805672,2325.553494,-0.096741,12.172018,0.015564,11.721087,0.005188,4.353056
6,49.291530,2426.895502,0.057953,13.623435,-0.071136,12.281268,0.007782,4.474021
6,50.444101,2456.624197,-0.012939,13.176023,0.013916,12.415779,0.027222,4.515918
6,51.737478,2495.301849,0.065826,13.756272,-0.014923,12.487558,0.001312,4.607492
6,53.014087,2518.237715,0.004456,12.482870,-0.031555,11.800323,0.011780,4.189141
7,47.982906,2472.006634,0.093872,11.216574,-0.046570,9.757428,0.006836,3.607301
7,47.203422,2421.646949,-0.107208,10.131788,-0.003021,9.627898,0.010223,3.455550
7,46.623487,2404.983945,-0.102631,9.679819,-0.003815,9.079792,-0.009918,3.310921
7,46.203073,2388.323569,0.105957,9.751873,-0.010132,8.979404,0.002014,3.197493
7,46.051410,2385.587324,0.091156,9.634086,-0.036835,8.983906,-0.009857,3.076803
7,46.277291,2384.250926,0.046997,9.650142,0.003357,8.793710,0.008972,2.945755
9,32.664397,1997.906137,-0.087555,10.213448,-0.007477,9.045228,-0.014130,3.500083
9,32.484512,1980.958083,-0.096588,10.320445,0.003387,9.253881,0.000092,3.691295
9,32.377160,1972.177307,0.103790,10.417242,-0.004364,9.103046,-0.006073,3.689934
9,32.349254,1971.631850,-0.061066,10.197881,-0.030304,9.147858,-0.003998,3.714316
9,32.907681,2001.435849,-0.079010,10.550792,-0.026276,9.152746,0.010406,3.673308
9,32.374287,1976.547362,0.097748,10.851670,-0.030792,9.488509,0.001801,3.898318
0,0.830982,217.371533,0.001129,7.343876,0.002045,1.500939,0.001190,1.371160
0,49.295964,2582.108365,0.005127,1.900760,-0.003540,2.322190,-0.000122,0.207289
0,73.986258,3581.651844,-0.003540,2.824900,-0.001099,4.334244,0.000122,0.236643
0,85.691192,3940.021325,0.001556,3.646720,-0.004791,4.749970,-0.001251,0.309332
0,96.906639,4275.242316,-0.009094,4.100819,-0.000610,5.622175,0.000305,0.396710
0,105.680114,4533.161558,-0.007751,4.717152,0.028809,6.036113,-0.001160,0.480197
1,108.981671,4577.271689,0.000366,5.717034,-0.001221,7.353262,0.001648,0.759641
1,111.911183,4595.875268,-0.033722,6.193266,0.020233,7.502590,-0.001251,0.894053
1,109.014364,4501.569170,0.017426,6.658177,-0.037689,8.814345,-0.002350,1.124543
1,111.567978,4520.063169,0.013336,7.013830,-0.029205,7.959838,0.002350,1.112072
1,107.554919,4380.806084,-0.032593,7.399397,0.022400,9.243181,-0.000000,1.317999
1,105.967254,4295.679444,-0.012512,7.929987,-0.015015,9.176704,-0.000244,1.521142
3,71.271479,3077.273535,0.004913,9.028526,0.027740,10.218680,-0.002289,2.754360
3,69.158374,3010.720211,0.009857,9.575122,-0.014435,9.625599,-0.001190,2.876435
3,71.448791,3084.103002,-0.058441,9.416678,0.052704,11.240736,0.000031,2.927246
3,72.940975,3134.830509,-0.000427,10.498980,0.002991,10.976142,-0.003540,2.946750
3,73.623216,3152.558447,0.078125,10.099414,-0.014221,10.977490,0.002991,2.983596
3,71.830814,3105.807285,0.036774,9.309806,-0.024994,9.889138,0.003082,2.867167
4,35.298905,2333.972837,0.041168,13.688907,0.074615,11.682563,0.019623,5.770532
4,35.939469,2336.116152,0.047241,14.776193,0.019165,11.707574,0.022095,5.707920
4,35.276762,2305.286117,-0.028229,14.033409,-0.037262,11.597014,-0.003387,5.699210
4,36.723686,2328.631937,-0.069855,15.286521,-0.000397,11.396496,-0.059418,6.032712
4,36.495098,2334.960754,-0.090790,14.258448,0.000946,12.042202,-0.010223,5.895659
4,37.382321,2370.088198,0.113556,16.220120,0.027924,11.482729,-0.038116,6.392800
6,59.907244,2843.860016,0.019012,16.033920,0.056671,14.613738,0.004364,5.591903
6,62.770527,2937.641434,-0.006653,16.015525,0.015869,14.513850,-0.004028,5.521364
6,66.289584,3060.292882,-0.012573,15.616097,-0.024414,13.289595,-0.004761,5.416160
6,69.360122,3170.345646,-0.018250,15.587720,-0.009216,13.015795,-0.009888,5.351747
6,71.983523,3258.298364,-0.034058,15.580259,-0.018494,12.673536,0.020203,5.399505
6,73.782270,3313.489900,-0.027435,15.103515,0.002716,12.410083,0.010345,5.333563
7,47.002669,2541.544475,0.021667,16.941606,-0.102112,13.361322,0.007874,6.295872
7,46.564670,2523.071142,0.024933,17.775325,-0.032440,13.173692,0.021698,6.258344
7,45.853649,2497.335701,0.033356,17.184255,-0.046600,13.822912,-0.027435,6.386203
7,46.126311,2503.995189,0.078827,17.402227,-0.042572,12.787885,0.002838,6.185582
7,43.805548,2421.826905,-0.013702,17.036788,0.022797,14.061820,-0.025116,6.729098
7,43.669068,2414.056225,0.003754,17.440044,0.016571,12.661390,-0.020477,6.581640
9,47.049917,2617.564795,-0.003510,14.749897,-0.071198,9.497707,-0.004913,5.286003
9,46.783611,2609.302359,0.038971,14.320365,-0.082672,9.776409,-0.003021,5.189686
9,46.483624,2600.672586,0.009430,14.996551,-0.083710,9.564269,0.009552,5.294632
9,46.302765,2599.116516,-0.034760,14.262966,-0.037262,9.969448,0.004913,5.467987
9,46.216361,2601.108361,-0.002625,14.695403,-0.035706,9.581402,0.007690,5.492035
9,45.875712,2582.058633,0.001373,14.162406,-0.023773,9.593947,0.029144,5.249159
