4,-521.866391,38.598436,2145.310602,4602357.580332,305.645916,15553.000000,13441.000000,-11.000000,0.008789,11.544392,133.272994,3.786926,1792.000000,1786.000000,-7.500000,0.021545,9.738432,94.837060,3.007690,2512.000000,2512.000000,-3.500000,0.005432,3.782997,14.311067,1.243408,3030.000000,3024.000000
4,-520.128722,37.785738,2087.306191,4356847.133076,306.768041,16124.000000,13868.000000,-11.500000,0.005554,11.401627,129.997100,3.780762,1848.000000,1822.000000,-8.000000,0.014465,9.902188,98.053319,3.065369,2564.000000,2558.000000,-3.500000,0.012146,3.792078,14.379857,1.251099,3134.000000,3114.000000
4,-531.815922,37.362032,2055.023749,4223122.608483,307.448783,16234.000000,14065.000000,-11.000000,0.013916,11.565871,133.769368,3.816650,1804.000000,1798.000000,-8.500000,0.016724,9.835261,96.732356,3.098633,2570.000000,2574.000000,-3.500000,0.008301,3.660683,13.400596,1.224609,3046.000000,3018.000000
6,-724.266915,48.028339,2239.701282,5016261.833612,413.177593,21530.000000,18298.000000,-10.500000,-0.045471,11.681792,136.464271,4.047668,2550.000000,2516.000000,-8.500000,-0.020813,10.946044,119.815882,3.569885,3696.000000,3670.000000,-3.000000,-0.006836,4.064323,16.518722,1.355774,4208.000000,4154.000000
6,-737.779939,49.824199,2300.356968,5291642.178542,417.756947,21581.000000,18098.000000,-10.500000,-0.015930,11.786395,138.919119,4.102844,2742.000000,2696.000000,-9.000000,-0.045227,11.251263,126.590911,3.729797,3872.000000,3826.000000,-3.500000,-0.001160,4.155090,17.264769,1.413513,4402.000000,4418.000000
6,-720.724776,50.746448,2319.894619,5381911.043525,407.262601,21828.000000,18128.000000,-11.000000,0.009705,11.582897,134.163511,4.073425,2778.000000,2772.000000,-9.000000,0.004944,11.299676,127.682684,3.740723,4010.000000,4000.000000,-3.500000,0.003540,4.010631,16.085162,1.387634,4486.000000,4428.000000
6,-710.936397,52.910627,2372.200652,5627335.932890,407.331486,22682.000000,18735.000000,-11.000000,0.029388,11.661251,135.984778,4.147125,2780.000000,2768.000000,-9.500000,0.028595,11.139103,124.079611,3.779266,4216.000000,4210.000000,-3.500000,0.008881,3.622292,13.121000,1.333893,4632.000000,4600.000000
6,-685.472920,54.152710,2420.059646,5856688.689125,402.211648,22998.000000,18973.000000,-10.500000,-0.069122,11.254625,126.666594,4.042755,2932.000000,2898.000000,-9.000000,0.032562,10.625980,112.911461,3.648285,4268.000000,4264.000000,-3.500000,0.006744,3.528630,12.451233,1.328156,4760.000000,4720.000000
6,-645.704426,54.303932,2406.924538,5793285.732746,384.901413,23641.000000,19429.000000,-10.500000,-0.051910,11.051325,122.131781,3.948517,2972.000000,2926.000000,-8.500000,0.032990,9.787592,95.796962,3.406342,4362.000000,4352.000000,-3.000000,-0.001617,3.484622,12.142591,1.281891,4852.000000,4780.000000
7,-458.276741,43.397987,2229.010688,4968488.646564,282.529442,16844.000000,13938.000000,-10.500000,0.029144,9.662745,93.368642,3.502777,2096.000000,2086.000000,-8.000000,-0.045319,8.879765,78.850226,3.033356,3286.000000,3290.000000,-3.000000,0.010162,2.771600,7.681766,1.011383,3706.000000,3686.000000
7,-454.618149,43.552536,2249.555089,5060498.100146,282.390503,16865.000000,14129.000000,-10.000000,0.041718,9.757181,95.202590,3.463287,2036.000000,2028.000000,-7.500000,-0.000946,9.017990,81.324142,2.990875,3286.000000,3240.000000,-3.000000,-0.006989,2.763030,7.634335,1.001129,3638.000000,3700.000000
7,-466.877320,43.874790,2267.122655,5139845.131994,285.401112,17289.000000,14271.000000,-10.000000,0.048676,9.681107,93.723842,3.448517,2052.000000,2038.000000,-7.925000,0.017242,9.134889,83.446190,2.922394,3216.000000,3208.000000,-3.000000,-0.002960,2.767777,7.660590,0.982147,3738.000000,3678.000000
7,-461.861478,44.227386,2291.449909,5250742.683967,284.694954,17266.000000,14273.000000,-10.500000,0.046631,9.569032,91.566368,3.459229,1940.000000,1922.000000,-7.500000,0.001160,9.182217,84.313109,2.980530,3192.000000,3180.000000,-3.000000,0.001526,2.817790,7.939939,1.006592,3652.000000,3640.000000
7,-443.737551,44.372251,2301.708804,5297863.419408,280.077116,17438.000000,14436.000000,-10.000000,-0.015045,9.830438,96.637515,3.519012,2006.000000,2048.000000,-7.500000,-0.006012,8.945797,80.027292,2.963104,3250.000000,3252.000000,-3.000000,-0.003632,2.720462,7.400911,0.997467,3662.000000,3622.000000
7,-423.493444,44.690388,2316.468614,5366026.837540,275.717058,17144.000000,14029.000000,-10.500000,-0.011108,9.851078,97.043730,3.554871,1982.000000,2042.000000,-8.000000,-0.000122,8.602327,74.000031,2.899780,3270.000000,3280.000000,-3.000000,-0.000977,2.633096,6.933196,0.992432,3664.000000,3634.000000
9,-474.798291,42.736547,2265.709244,5133438.378916,291.070624,17627.000000,15058.000000,-10.000000,0.029938,11.712049,137.172093,3.801117,2088.000000,2090.000000,-7.500000,-0.040131,9.442808,89.166618,2.966888,3016.000000,3034.000000,-3.500000,0.013641,3.889724,15.129956,1.266388,3560.000000,3534.000000
9,-466.622040,42.610455,2268.166648,5144579.944156,288.239990,17450.000000,14745.000000,-10.000000,-0.057129,10.711446,114.735079,3.614746,2070.000000,2116.000000,-8.000000,-0.026855,9.219025,84.990429,2.930298,3032.000000,3016.000000,-3.500000,0.000916,3.868552,14.965697,1.261719,3584.000000,3552.000000
9,-453.944135,42.538249,2274.304580,5172461.323296,284.634515,16650.000000,14192.000000,-9.500000,0.039276,11.410422,130.197722,3.662445,2072.000000,2060.000000,-7.500000,-0.008820,8.952595,80.148955,2.856232,3068.000000,3038.000000,-3.500000,0.012054,3.678878,13.534141,1.210663,3528.000000,3528.000000
9,-451.502131,42.283039,2270.442050,5154907.104011,284.037365,16836.000000,14290.000000,-9.500000,0.030731,10.832927,117.352312,3.507904,2054.000000,2062.000000,-7.500000,-0.042145,9.232784,85.244302,2.912323,2938.000000,2960.000000,-3.500000,-0.016571,3.847085,14.800064,1.235260,3588.000000,3540.000000
9,-452.625401,41.981714,2254.453041,5082558.513935,280.212202,16953.000000,14319.000000,-9.000000,0.040405,11.235578,126.238205,3.615540,2114.000000,2114.000000,-7.000000,-0.007385,9.422580,88.785010,2.870178,2978.000000,2994.000000,-3.000000,0.013367,4.096296,16.779637,1.263855,3498.000000,3486.000000
9,-425.000080,41.255153,2216.196152,4911525.386322,267.252076,17078.000000,13946.000000,-8.000000,0.035004,9.375320,87.896617,3.030121,2010.000000,2012.000000,-6.500000,0.005951,8.570464,73.452861,2.657440,2882.000000,2890.000000,-2.500000,-0.001923,3.189684,10.174084,0.986115,3368.000000,3366.000000
0,-608.715345,54.021244,2722.458016,7411777.647059,493.587540,27884.000000,14449.000000,-5.000000,-0.004333,5.749346,33.054974,1.869446,1020.000000,892.000000,-8.000000,0.003235,7.152530,51.158681,2.414612,1240.000000,1244.000000,-1.000000,-0.001282,1.022482,1.045470,0.342468,1878.000000,1802.000000
0,-827.819924,56.934472,2780.733667,7732479.729124,561.028996,33688.000000,19308.000000,-6.500000,0.000031,6.049556,36.597122,2.119781,1026.000000,1022.000000,-12.000000,-0.065826,9.111386,83.017350,3.128876,1310.000000,1290.000000,-1.000000,-0.000275,1.058594,1.120621,0.377045,2066.000000,1972.000000
1,-481.517037,43.717450,2614.070501,6833364.583353,404.743107,16303.000000,12272.000000,-5.500000,0.023651,8.112797,65.817480,2.289703,882.000000,878.000000,-6.500000,-0.016632,9.185355,84.370741,2.689789,1100.000000,1086.000000,-1.500000,0.000580,2.070500,4.286972,0.585541,1752.000000,1742.000000
1,-444.802016,45.288162,2692.342650,7248708.943667,402.498910,16723.000000,11527.000000,-5.500000,-0.003662,8.366844,70.004076,2.301758,770.000000,768.000000,-5.500000,0.025391,8.473579,71.801540,2.400818,1014.000000,1014.000000,-1.500000,-0.004211,2.006881,4.027570,0.545288,1570.000000,1606.000000
1,-451.464619,46.992615,2765.209043,7646381.051019,401.822643,16623.000000,11566.000000,-6.000000,-0.015594,8.623854,74.370866,2.393890,754.000000,772.000000,-6.000000,0.005157,8.345395,69.645619,2.402069,984.000000,986.000000,-1.500000,-0.000214,2.159775,4.664627,0.587799,1608.000000,1628.000000
1,-518.044633,47.302363,2748.403674,7553722.755771,416.822051,17484.000000,12482.000000,-6.500000,0.020813,8.790484,77.272608,2.490723,860.000000,860.000000,-7.000000,0.002136,9.263950,85.820766,2.678772,1150.000000,1148.000000,-2.000000,0.000122,2.206703,4.869537,0.638489,1764.000000,1744.000000
1,-518.974505,45.865945,2664.072795,7097283.858453,411.438891,17852.000000,12520.000000,-5.500000,-0.009705,9.207203,84.772580,2.565125,904.000000,898.000000,-6.500000,-0.016174,9.205460,84.740492,2.606628,1264.000000,1272.000000,-2.000000,-0.001587,2.176626,4.737699,0.635925,1806.000000,1844.000000
1,-483.974071,45.515731,2623.729600,6883957.013293,410.207306,18227.000000,13664.000000,-5.500000,-0.008148,9.057847,82.044596,2.504425,1030.000000,1050.000000,-6.000000,0.011444,9.014161,81.255103,2.591705,1356.000000,1356.000000,-2.000000,-0.001007,2.235628,4.998031,0.660614,1964.000000,1964.000000
3,-781.794330,66.394366,2973.406355,8841145.350460,530.205981,29336.000000,19648.000000,-8.500000,0.046387,9.246610,85.499801,3.133789,1974.000000,1968.000000,-10.500000,-0.009155,10.271892,105.511757,3.686768,2714.000000,2740.000000,-2.500000,-0.002075,2.502988,6.264949,0.896973,3424.000000,3388.000000
3,-788.300922,68.301003,3045.780895,9276781.258848,542.642696,28835.000000,19351.000000,-8.500000,-0.010590,8.528754,72.739649,3.052277,1916.000000,1938.000000,-10.500000,0.045380,10.548219,111.264924,3.784515,2708.000000,2710.000000,-2.500000,0.003998,2.512189,6.311095,0.896454,3408.000000,3360.000000
3,-739.046299,66.490297,2991.977032,8951926.561420,526.113362,28920.000000,18920.000000,-8.000000,0.009613,8.242431,67.937667,2.830841,1864.000000,1864.000000,-10.000000,0.002716,10.004623,100.092476,3.580414,2648.000000,2650.000000,-2.500000,-0.000275,2.221173,4.933609,0.808624,3332.000000,3300.000000
3,-697.741772,64.361271,2908.150203,8457337.604695,504.682616,28666.000000,18635.000000,-7.500000,0.017487,7.997670,63.962722,2.696136,1900.000000,1890.000000,-10.000000,0.027069,9.356036,87.535415,3.388275,2662.000000,2652.000000,-2.000000,0.000641,2.139602,4.577896,0.766266,3310.000000,3276.000000
3,-693.847241,61.912792,2833.831417,8030600.500336,498.153532,28783.000000,19434.000000,-7.000000,-0.016022,7.403722,54.815097,2.511505,1828.000000,1856.000000,-8.925000,-0.005890,9.559050,91.375438,3.285187,2626.000000,2584.000000,-2.000000,-0.000580,2.190327,4.797531,0.753937,3180.000000,3094.000000
3,-685.258856,60.473592,2801.306557,7847318.426733,493.048278,27985.000000,18840.000000,-6.500000,0.002289,7.548426,56.978739,2.462128,1690.000000,1688.000000,-8.500000,-0.018280,9.375782,87.905290,3.184784,2540.000000,2552.000000,-2.000000,-0.001617,2.270814,5.156598,0.755890,3100.000000,3040.000000
0,-678.713464,60.415118,2813.238668,7914311.802870,491.919998,28266.000000,19203.000000,-6.500000,0.012543,7.521809,56.577617,2.462433,1734.000000,1736.000000,-8.500000,-0.043671,9.498194,90.215698,3.194122,2406.000000,2424.000000,-2.000000,-0.000336,2.296533,5.274063,0.767975,3040.000000,3052.000000
0,-696.633798,60.439068,2810.926690,7901308.857989,493.599123,27489.000000,18858.000000,-7.000000,0.006287,7.608835,57.894370,2.541443,1744.000000,1736.000000,-9.000000,0.034790,9.555001,91.298045,3.257507,2438.000000,2438.000000,-2.000000,-0.001892,2.262713,5.119869,0.772400,3086.000000,2966.000000
0,-701.835594,58.649307,2731.802215,7462743.341402,487.253107,28556.000000,19037.000000,-7.500000,-0.009277,7.917957,62.694036,2.630554,1756.000000,1788.000000,-9.500000,0.028687,9.302382,86.534303,3.273499,2428.000000,2422.000000,-2.000000,-0.001160,2.236293,5.001006,0.781372,3078.000000,3028.000000
0,-688.995563,57.301684,2670.615792,7132188.710416,481.820364,28828.000000,19645.000000,-7.000000,-0.008026,7.683482,59.035901,2.630768,1762.000000,1808.000000,-9.500000,-0.021820,9.348744,87.399014,3.324554,2430.000000,2434.000000,-2.000000,0.003143,2.234199,4.991644,0.780304,3078.000000,3018.000000
4,-373.592474,39.108562,2412.436300,5819848.902609,276.797490,12028.000000,11230.000000,-10.000000,0.031891,12.242451,149.877599,3.551361,1308.000000,1312.000000,-6.500000,-0.006256,8.766059,76.843787,2.477020,2018.000000,2030.000000,-3.000000,-0.001495,3.693943,13.645216,1.089996,2408.000000,2384.000000
4,-382.932156,39.969329,2438.983599,5948640.997335,278.716613,12345.000000,11168.000000,-9.500000,-0.061951,11.653856,135.812355,3.423096,1382.000000,1376.000000,-6.500000,0.008545,8.722509,76.082172,2.438232,2042.000000,2044.000000,-3.000000,0.011414,3.857741,14.882163,1.122192,2502.000000,2486.000000
4,-399.672142,40.511418,2452.284180,6013697.699694,287.841725,12605.000000,11569.000000,-9.500000,0.058746,12.221886,149.374494,3.518768,1352.000000,1346.000000,-6.500000,-0.019623,9.109251,82.978451,2.508209,2002.000000,1980.000000,-3.000000,-0.000702,3.655918,13.365737,1.070587,2462.000000,2442.000000
4,-399.235582,40.283922,2430.758510,5908586.935798,288.765251,12722.000000,11481.000000,-11.000000,-0.067719,12.394515,153.624000,3.718414,1316.000000,1278.000000,-7.000000,-0.040436,9.336993,87.179441,2.576691,1974.000000,2010.000000,-3.000000,0.000946,3.812850,14.537826,1.111908,2456.000000,2454.000000
4,-403.730156,41.023179,2453.980569,6022020.632201,293.890416,12795.000000,11543.000000,-10.500000,0.058105,12.522005,156.800609,3.707031,1364.000000,1360.000000,-6.000000,0.009399,9.175850,84.196231,2.514038,2002.000000,1998.000000,-3.000000,-0.005676,3.732544,13.931883,1.087036,2482.000000,2492.000000
4,-440.591758,40.677261,2426.123482,5886075.150199,301.843520,12713.000000,11711.000000,-10.000000,-0.023682,12.021568,144.518085,3.638916,1334.000000,1306.000000,-6.000000,0.025452,9.578532,91.748284,2.597534,2014.000000,2008.000000,-3.000000,-0.012573,3.845940,14.791254,1.119385,2488.000000,2488.000000
6,-867.749284,55.116697,2624.529561,6888155.414789,510.480393,24155.000000,20061.000000,-13.000000,-0.019714,12.994347,168.853066,4.379395,2180.000000,2206.000000,-10.000000,0.037231,13.352521,178.289813,4.127197,3042.000000,3042.000000,-3.500000,-0.002075,4.332163,18.767635,1.415161,3802.000000,3730.000000
6,-859.147632,59.190545,2747.185332,7547027.246853,513.224574,23881.000000,19819.000000,-14.000000,0.056000,13.665528,186.746666,4.650299,2386.000000,2374.000000,-10.925000,0.042145,12.922767,166.997903,4.207428,3324.000000,3330.000000,-3.925000,0.012299,4.306426,18.545305,1.427216,3940.000000,3906.000000
6,-832.735616,61.798158,2814.430423,7921018.604874,507.573850,23914.000000,19328.000000,-13.500000,0.046997,13.800089,190.442463,4.697571,2538.000000,2536.000000,-10.500000,0.044922,12.608957,158.985806,4.187683,3476.000000,3478.000000,-3.500000,0.008179,4.246246,18.030603,1.445679,4250.000000,4214.000000
6,-825.317046,64.934441,2905.088678,8439540.225691,510.334551,23507.000000,18692.000000,-12.500000,-0.043060,12.097363,146.346184,4.380463,2576.000000,2606.000000,-10.500000,0.033173,12.965552,168.105543,4.261566,3708.000000,3712.000000,-3.500000,-0.000519,4.144944,17.180557,1.446381,4540.000000,4390.000000
6,-815.477101,67.600050,2990.815132,8944975.152247,509.080255,23406.000000,18410.000000,-13.500000,-0.031555,12.207980,149.034771,4.373840,2640.000000,2684.000000,-10.500000,0.007568,12.797285,163.770512,4.203491,3856.000000,3854.000000,-3.500000,-0.008728,4.211399,17.735886,1.443237,4574.000000,4458.000000
6,-834.763708,69.577014,3054.109307,9327583.658385,510.578977,23764.000000,18327.000000,-13.000000,-0.012787,12.151921,147.669194,4.375214,2714.000000,2778.000000,-9.500000,-0.014557,12.552663,157.569353,4.144928,3886.000000,3876.000000,-3.500000,-0.006073,4.118767,16.964242,1.441376,4688.000000,4592.000000
7,-519.432853,55.631911,2826.887578,7991293.380811,335.224717,15934.000000,13607.000000,-9.500000,0.033752,9.978568,99.571828,3.449585,1970.000000,1958.000000,-8.000000,0.022217,9.772671,95.505091,3.167480,3304.000000,3302.000000,-3.000000,-0.000183,2.988386,8.930450,1.072632,3638.000000,3576.000000
7,-501.475222,56.474390,2865.897320,8213367.448340,334.961735,16013.000000,13541.000000,-10.000000,0.048615,9.939191,98.787508,3.479767,1980.000000,1968.000000,-8.500000,0.013824,9.818405,96.401069,3.211273,3250.000000,3244.000000,-3.000000,0.001801,3.133409,9.818249,1.105682,3642.000000,3612.000000
7,-514.646363,57.004483,2892.768691,8368110.698583,336.298555,15868.000000,13320.000000,-10.500000,-0.004150,10.912689,119.086775,3.677429,2036.000000,2044.000000,-8.500000,0.021790,9.677150,93.647230,3.234009,3208.000000,3208.000000,-3.500000,0.007568,3.356949,11.269108,1.173584,3664.000000,3638.000000
7,-482.810991,57.147001,2906.659081,8448667.010699,334.434395,16137.000000,13207.000000,-10.500000,0.016571,10.967105,120.277390,3.663605,2008.000000,2014.000000,-8.500000,-0.010284,9.630054,92.737947,3.156219,3166.000000,3222.000000,-3.000000,0.003021,3.329703,11.086920,1.148651,3514.000000,3510.000000
7,-483.263236,57.359427,2916.992278,8508843.951288,332.524474,15941.000000,13087.000000,-10.500000,-0.001526,11.058610,122.292844,3.751892,1880.000000,1886.000000,-8.500000,0.034241,9.574941,91.679492,3.151611,3160.000000,3156.000000,-3.000000,0.007812,3.358712,11.280945,1.154175,3562.000000,3548.000000
7,-480.675944,57.625746,2926.724998,8565719.213341,328.425662,16122.000000,13078.000000,-10.500000,-0.038971,10.034390,100.688987,3.524017,1910.000000,1976.000000,-8.500000,0.027374,9.582378,91.821959,3.117279,3216.000000,3218.000000,-3.000000,-0.005890,2.958913,8.755169,1.078461,3594.000000,3650.000000
9,-525.048745,60.910460,2983.140036,8899124.476780,357.777240,18983.000000,15008.000000,-9.500000,-0.021515,10.083174,101.670390,3.522491,2166.000000,2238.000000,-8.500000,0.022552,8.794522,77.343623,3.051971,3404.000000,3404.000000,-3.000000,0.002472,2.811145,7.902536,1.045868,3944.000000,3922.000000
9,-524.873473,60.182336,2962.672300,8777427.155495,354.390709,18446.000000,14642.000000,-9.500000,0.038483,9.360888,87.626220,3.467926,2126.000000,2128.000000,-9.000000,0.020660,9.050060,81.903580,3.149567,3416.000000,3412.000000,-3.000000,-0.002777,2.940596,8.647102,1.074799,3940.000000,3900.000000
9,-525.801375,59.450371,2942.875113,8660513.929247,350.099501,18453.000000,14582.000000,-9.500000,0.021851,9.569565,91.576579,3.472229,2176.000000,2180.000000,-9.000000,0.038391,8.981016,80.658652,3.165039,3366.000000,3354.000000,-3.000000,0.004272,2.935486,8.617078,1.075684,3940.000000,3906.000000
9,-511.097491,58.424784,2911.640128,8477648.234877,345.200261,18563.000000,14893.000000,-9.500000,0.042999,9.567319,91.533597,3.431549,2270.000000,2256.000000,-8.500000,0.008087,9.094725,82.714031,3.136444,3372.000000,3372.000000,-3.000000,0.004425,2.926753,8.565883,1.071564,3830.000000,3828.000000
9,-510.825560,57.695622,2897.475544,8395364.529913,340.647969,18262.000000,14934.000000,-9.000000,0.003265,9.271389,85.958653,3.343353,2206.000000,2206.000000,-8.000000,0.016388,9.194607,84.540793,3.102814,3342.000000,3342.000000,-3.000000,-0.006622,2.906838,8.449709,1.050568,3848.000000,3820.000000
9,-475.040600,57.672141,2905.141111,8439844.875421,331.933658,17406.000000,14278.000000,-9.000000,-0.047150,9.927741,98.560048,3.417023,2228.000000,2274.000000,-7.500000,0.015472,8.900229,79.214070,2.968414,3266.000000,3266.000000,-3.000000,-0.000336,3.000298,9.001785,1.035187,3760.000000,3698.000000
0,-548.093473,55.570491,3094.325663,9574851.306035,444.913390,19567.000000,11796.000000,-8.000000,-0.015717,9.662320,93.360425,2.973053,708.000000,734.000000,-7.000000,-0.007782,8.433264,71.119950,2.584686,952.000000,948.000000,-1.500000,0.001129,1.844813,3.403334,0.554474,1454.000000,1438.000000
0,-522.796915,56.277553,3169.278709,10044327.535461,460.540205,19095.000000,12730.000000,-8.500000,-0.029266,9.711906,94.321119,2.835968,612.000000,670.000000,-6.500000,-0.014679,9.350272,87.427595,2.542877,894.000000,908.000000,-1.500000,0.000885,1.929407,3.722610,0.555145,1396.000000,1396.000000
0,-533.057508,58.140732,3263.649127,10651405.624834,457.194292,17538.000000,11276.000000,-7.000000,0.028564,9.167652,84.045845,2.514282,610.000000,614.000000,-5.500000,0.004456,9.032545,81.586864,2.462646,850.000000,856.000000,-1.500000,0.000305,1.920930,3.689972,0.535522,1402.000000,1392.000000
1,-445.344863,38.563601,2550.702032,6506080.857137,357.637481,15745.000000,13632.000000,-5.500000,-0.016144,10.342630,106.970000,2.584564,770.000000,800.000000,-6.000000,-0.009186,10.650785,113.439231,2.688507,970.000000,980.000000,-2.000000,-0.006256,3.212544,10.320441,0.818878,1496.000000,1476.000000
