1,43.717450,2614.070501,0.023651,8.112797,-0.016632,9.185355,0.000580,2.070500,87.701438,3690.863800,0.097473,27.884243,-0.007874,31.191676,-0.041199,9.183948
1,45.288162,2692.342650,-0.003662,8.366844,0.025391,8.473579,-0.004211,2.006881,90.578233,3801.978113,0.169556,27.611147,0.003906,29.225577,0.020996,9.116018
1,46.992615,2765.209043,-0.015594,8.623854,0.005157,8.345395,-0.000214,2.159775,93.935905,3905.019948,0.066589,28.649858,-0.200745,28.148783,-0.030457,9.606278
1,47.302363,2748.403674,0.020813,8.790484,0.002136,9.263950,0.000122,2.206703,94.754497,3880.564025,0.123047,30.098427,-0.001831,31.254254,0.060181,9.432094
1,45.865945,2664.072795,-0.009705,9.207203,-0.016174,9.205460,-0.001587,2.176626,91.873218,3760.889940,-0.002686,31.062885,-0.080322,30.471830,-0.024902,9.898870
1,45.515731,2623.729600,-0.008148,9.057847,0.011444,9.014161,-0.001007,2.235628,91.351270,3703.944926,0.159729,29.678747,0.017151,31.511104,0.033752,9.803463
3,66.394366,2973.406355,0.046387,9.246610,-0.009155,10.271892,-0.002075,2.502988,132.906411,4197.861560,-0.053101,28.579819,0.065430,32.243390,0.046997,11.431560
3,68.301003,3045.780895,-0.010590,8.528754,0.045380,10.548219,0.003998,2.512189,136.614937,4300.556259,0.052307,28.091031,0.061707,32.549646,0.051453,11.585318
3,66.490297,2991.977032,0.009613,8.242431,0.002716,10.004623,-0.000275,2.221173,133.312253,4224.917845,0.055359,25.621059,0.132507,31.129050,0.064758,11.212520
3,64.361271,2908.150203,0.017487,7.997670,0.027069,9.356036,0.000641,2.139602,128.882772,4106.787636,0.034729,24.413522,0.240540,30.147894,0.052673,10.269106
3,61.912792,2833.831417,-0.016022,7.403722,-0.005890,9.559050,-0.000580,2.190327,123.909912,4001.787257,0.162415,25.295816,-0.037781,30.007271,-0.001404,10.278650
3,60.473592,2801.306557,0.002289,7.548426,-0.018280,9.375782,-0.001617,2.270814,120.958465,3955.797127,-0.031433,24.228752,-0.029114,30.219469,-0.037659,10.566176
0,60.415118,2813.238668,0.012543,7.521809,-0.043671,9.498194,-0.000336,2.296533,120.957139,3972.626373,0.129333,25.299992,0.023621,30.096091,0.017273,10.824525
0,60.439068,2810.926690,0.006287,7.608835,0.034790,9.555001,-0.001892,2.262713,120.996184,3969.278903,0.000488,24.005101,0.184204,29.809518,0.051880,10.342599
0,58.649307,2731.802215,-0.009277,7.917957,0.028687,9.302382,-0.001160,2.236293,117.123232,3857.270250,0.183228,25.374142,-0.107666,30.625541,0.001465,11.317796
0,57.301684,2670.615792,-0.008026,7.683482,-0.021820,9.348744,0.003143,2.234199,114.545369,3770.729871,-0.089050,23.827083,-0.139343,30.563211,-0.021790,11.315778
4,39.108562,2412.436300,0.031891,12.242451,-0.006256,8.766059,-0.001495,3.693943,78.680647,3401.392575,-0.104187,34.491066,0.190979,23.895084,-0.006287,12.538389
4,39.969329,2438.983599,-0.061951,11.653856,0.008545,8.722509,0.011414,3.857741,80.382590,3439.811534,-0.999634,32.590309,0.104370,23.588114,0.131836,12.551159
4,40.511418,2452.284180,0.058746,12.221886,-0.019623,9.109251,-0.000702,3.655918,81.284991,3457.811901,0.573914,38.961121,-0.062927,25.994385,-0.104797,12.563573
4,40.283922,2430.758510,-0.067719,12.394515,-0.040436,9.336993,0.000946,3.812850,80.808699,3427.100022,1.250671,37.450707,-0.187927,26.285516,0.017517,12.582952
4,41.023179,2453.980569,0.058105,12.522005,0.009399,9.175850,-0.005676,3.732544,82.246532,3459.731544,-0.048584,35.206111,0.148926,27.978347,0.051636,12.938556
4,40.677261,2426.123482,-0.023682,12.021568,0.025452,9.578532,-0.012573,3.845940,81.476039,3420.718562,-0.620483,33.455954,0.104492,28.156077,-0.160400,13.551309
6,55.116697,2624.529561,-0.019714,12.994347,0.037231,13.352521,-0.002075,4.332163,110.245598,3697.725036,-0.408081,39.363354,-0.105103,40.286675,-0.012085,15.525725
6,59.190545,2747.185332,0.056000,13.665528,0.042145,12.922767,0.012299,4.306426,118.776022,3871.418268,-0.533264,38.726652,0.409241,39.865117,-0.205139,15.260107
6,61.798158,2814.430423,0.046997,13.800089,0.044922,12.608957,0.008179,4.246246,123.304223,3966.867034,-0.279907,38.101937,0.163818,39.176328,-0.164917,15.277736
6,64.934441,2905.088678,-0.043060,12.097363,0.033173,12.965552,-0.000519,4.144944,129.084116,4096.759564,0.777893,39.458747,0.012634,41.312551,0.128845,14.889935
6,67.600050,2990.815132,-0.031555,12.207980,0.007568,12.797285,-0.008728,4.211399,134.477600,4218.295148,0.632935,39.090097,0.168335,39.867967,0.151855,14.797324
6,69.577014,3054.109307,-0.012787,12.151921,-0.014557,12.552663,-0.006073,4.118767,139.029405,4308.195036,0.632874,38.220272,0.432678,39.852891,0.151062,14.823924
7,55.631911,2826.887578,0.033752,9.978568,0.022217,9.772671,-0.000183,2.988386,111.053347,3989.886182,0.438599,32.823867,0.052734,28.181379,0.037720,11.130507
7,56.474390,2865.897320,0.048615,9.939191,0.013824,9.818405,0.001801,3.133409,112.711839,4045.120625,0.210632,33.252562,0.216736,27.557624,0.032410,10.970207
7,57.004483,2892.768691,-0.004150,10.912689,0.021790,9.677150,0.007568,3.356949,113.635845,4082.634426,0.797607,32.629340,0.213989,27.907090,-0.081299,11.558153
7,57.147001,2906.659081,0.016571,10.967105,-0.010284,9.630054,0.003021,3.329703,113.951974,4102.297557,1.032410,33.590492,-0.066223,28.145425,0.009216,11.856361
7,57.359427,2916.992278,-0.001526,11.058610,0.034241,9.574941,0.007812,3.358712,114.359618,4116.824192,1.071655,33.450952,-0.067627,27.905352,0.009155,11.656362
7,57.625746,2926.724998,-0.038971,10.034390,0.027374,9.582378,-0.005890,2.958913,114.969936,4131.364218,-0.834167,28.476734,-0.054504,28.115582,0.027527,11.286511
9,60.910460,2983.140036,-0.021515,10.083174,0.022552,8.794522,0.002472,2.811145,121.993552,4211.510746,-0.068665,29.298559,0.256287,27.279945,0.050354,10.482890
9,60.182336,2962.672300,0.038483,9.360888,0.020660,9.050060,-0.002777,2.940596,120.925737,4183.030379,-1.069153,25.916427,0.301819,26.958470,-0.089172,10.718955
9,59.450371,2942.875113,0.021851,9.569565,0.038391,8.981016,0.004272,2.935486,119.539847,4154.926666,-0.950684,27.351414,0.364136,26.716892,0.003906,11.925165
9,58.424784,2911.640128,0.042999,9.567319,0.008087,9.094725,0.004425,2.926753,117.500706,4110.663368,-0.854187,27.156657,0.196838,25.969225,-0.041443,12.274799
9,57.695622,2897.475544,0.003265,9.271389,0.016388,9.194607,-0.006622,2.906838,116.056763,4090.753671,0.723206,32.200064,0.121033,26.543754,-0.016418,10.999314
9,57.672141,2905.141111,-0.047150,9.927741,0.015472,8.900229,-0.000336,3.000298,113.872088,4101.123867,-0.099060,28.562081,-0.066467,26.457239,0.013855,11.964097
0,55.570491,3094.325663,-0.015717,9.662320,-0.007782,8.433264,0.001129,1.844813,111.093426,4370.218252,-0.074890,33.632447,0.038513,30.813140,-0.034241,9.829712
0,56.277553,3169.278709,-0.029266,9.711906,-0.014679,9.350272,0.000885,1.929407,112.587083,4475.813312,0.274597,35.350239,-0.026428,31.565155,-0.002991,10.582572
0,58.140732,3263.649127,0.028564,9.167652,0.004456,9.032545,0.000305,1.920930,116.188023,4609.867318,-0.157104,31.276378,-0.118408,31.132447,0.033569,9.500681
1,38.563601,2550.702032,-0.016144,10.342630,-0.009186,10.650785,-0.006256,3.212544,77.037173,3598.370321,0.168640,32.250417,-0.069031,34.905318,-0.040955,13.192307
1,36.251224,2430.269168,0.008942,10.216087,0.038177,10.647617,0.000336,3.146244,72.347109,3427.808918,0.132751,31.744881,-0.004700,33.864071,-0.038513,13.258268
1,34.295962,2306.237155,0.018280,9.941428,0.004425,10.604652,-0.000946,3.203237,68.752188,3252.222328,-0.129822,33.346795,0.009460,33.765104,-0.131531,13.078542
1,55.274545,2954.974746,-0.045044,9.247543,0.014771,9.726904,0.002014,2.389200,110.260505,4172.382872,0.135864,31.424124,-0.127686,33.030941,-0.024170,10.773491
1,55.128182,2912.897609,-0.004822,9.644925,-0.012573,9.462961,-0.002808,2.297949,109.955158,4112.686378,0.013672,30.324409,-0.037598,32.313376,0.029907,11.271386
1,82.488732,3606.143470,0.023865,8.994513,0.005676,9.014030,0.000916,1.730367,165.168267,5094.214173,-0.021973,30.827719,0.120728,31.371374,-0.063232,9.493803
3,75.080848,3237.198731,0.001801,9.116455,0.005524,9.178952,-0.001190,2.231289,150.175345,4571.897751,0.106873,29.615684,0.111633,32.265157,0.002991,11.213745
3,72.676567,3174.486616,-0.007843,9.108726,-0.006500,9.622021,-0.000031,2.304611,145.487293,4482.913639,0.014954,30.101515,0.061462,31.520618,0.029602,11.564491
3,71.531082,3149.909021,-0.003204,8.917623,0.007782,9.069274,0.000458,2.198275,143.089480,4448.564280,0.108337,30.052060,-0.003113,29.127638,0.012024,11.231707
3,73.417045,3185.701653,0.002716,8.338961,0.002289,9.190290,-0.000702,2.053294,146.697759,4499.456655,0.110291,29.113801,-0.166809,30.240320,-0.030334,10.508773
3,72.697624,3143.750760,0.003021,8.346383,0.006866,9.168023,-0.000336,2.078070,145.610406,4440.050506,0.160583,28.498880,0.225891,30.038841,0.001770,10.502825
3,71.075051,3103.067082,0.003693,8.246380,-0.004791,9.002161,0.001251,2.150705,142.286270,4382.629318,0.002380,27.923553,0.055969,28.535914,0.016418,10.791969
0,71.628793,3136.710509,0.006012,8.405465,-0.004425,9.383069,0.000519,2.211065,143.270831,4429.972410,0.141907,27.774439,0.170959,31.808903,0.007996,10.712931
0,71.709833,3138.409652,-0.009216,9.091295,0.000671,7.865562,-0.002197,1.531248,143.323078,4432.833727,0.089844,29.837032,-0.080444,31.260504,0.067993,11.468018
0,67.948693,3007.932414,-0.006500,9.019573,-0.000641,9.675806,-0.002411,2.384978,135.897276,4247.156690,0.120544,31.546443,0.004700,29.223702,0.001892,9.979359
4,34.679652,2228.090874,-0.054413,13.233945,-0.029205,10.222952,-0.000580,4.493473,69.480279,3137.983964,0.453552,36.902155,0.100281,28.992839,0.037781,14.468380
4,36.182553,2303.383018,-0.102051,12.875006,0.014771,10.321860,0.020691,4.532866,72.454328,3245.227577,-1.040161,35.680007,0.185913,29.310082,0.073364,14.844756
4,36.912168,2330.717489,-0.035126,12.576319,-0.034760,11.136315,0.016388,4.856280,74.252860,3283.511046,-1.334534,34.226540,0.432068,31.353515,0.108459,15.480125
4,36.965017,2325.782557,-0.033478,13.171136,-0.008759,11.250325,0.002838,4.764050,74.241866,3275.810595,-1.081238,35.821146,0.031799,31.419839,0.041199,15.486682
4,37.319911,2334.571438,-0.020111,15.164149,0.009796,10.849831,0.018646,4.789617,74.736939,3285.424589,0.002869,37.579137,0.042786,30.792774,0.023987,15.273462
4,37.436459,2335.295676,-0.093719,13.536817,0.013580,10.740181,-0.008209,4.832589,75.130254,3289.269762,-1.164246,38.623083,0.083313,31.859189,0.046814,15.782194
6,56.859266,2729.987113,-0.233948,14.716424,0.061646,13.225069,-0.011536,4.447096,112.228299,3845.609298,0.775269,50.397217,-0.036377,39.056854,0.007935,15.585445
6,59.020160,2770.155277,-0.048431,14.594315,0.029083,13.334388,-0.006927,4.476733,115.934244,3902.530025,-0.622742,40.664933,-0.272644,39.016062,-0.042664,16.116516
6,61.870692,2855.846290,-0.015137,14.142363,0.030579,13.294561,-0.006470,4.289221,122.585299,4024.634625,-0.689453,37.921626,0.143555,39.933968,-0.098267,16.279575
6,63.931333,2914.925945,-0.016144,14.499380,0.128876,13.612751,0.018219,4.652652,126.374685,4107.762275,-0.731262,38.875484,-0.238220,43.598527,0.051697,16.024410
6,67.033335,3029.171975,-0.071014,14.834881,0.111481,13.882223,-0.006561,4.685198,133.455120,4269.347684,0.885193,46.298335,-0.018982,44.522112,-0.016663,16.261200
6,69.676241,3127.647311,-0.044434,15.308334,0.030273,14.174307,-0.011353,4.867428,138.672740,4408.215243,0.619141,45.949233,0.080200,42.441439,-0.104858,17.084281
7,53.010921,2674.333364,0.023346,12.653265,0.082245,10.392197,0.013397,3.406127,103.827387,3771.050313,1.204041,37.349819,-0.031555,29.251257,-0.107361,13.332033
7,53.048290,2675.047605,-0.000977,12.357676,0.102417,10.288633,-0.000916,3.331388,103.543058,3772.576371,1.244385,36.602021,-0.067383,29.327904,0.020386,12.622883
7,53.512375,2702.283462,-0.070282,11.953539,0.067657,9.997632,0.010529,3.245108,104.649769,3811.910733,1.096619,37.064670,0.071716,28.510716,-0.066101,12.438018
7,53.665571,2717.902442,-0.090179,11.797588,0.058197,10.055438,0.003876,3.241232,105.375245,3834.232969,1.229431,37.636219,-0.055115,30.166255,-0.085754,12.322539
7,54.271546,2755.331372,-0.144348,10.793665,0.056580,9.966719,0.008850,2.998766,106.742719,3888.187330,1.230591,36.679295,-0.258179,31.404356,-0.103394,11.285262
7,55.232065,2803.290667,-0.109497,10.729296,-0.001465,9.933963,0.005920,3.139876,108.846369,3956.079625,0.915527,35.639452,-0.013794,30.145948,0.001709,11.846025
9,54.169169,2806.198541,-0.133301,10.598847,-0.016357,11.075350,-0.001282,3.242103,107.952264,3959.348987,0.744507,37.422381,-0.090332,31.293722,0.135254,12.221501
9,53.433029,2785.737179,0.164185,13.264985,0.024048,10.150485,-0.012146,3.359748,106.530291,3927.754042,-0.605591,32.378576,0.380127,30.340291,0.024170,12.936445
9,52.725892,2760.620323,0.141205,13.444635,0.000763,9.827005,-0.001984,3.375309,105.255188,3892.054467,-0.627258,32.648537,0.381897,29.588375,-0.001282,13.007405
9,51.488774,2725.609447,-0.200195,10.015481,-0.028320,10.042258,0.007507,3.303113,102.570975,3846.560554,-1.890503,31.513178,-0.031738,30.154294,-0.147461,12.768548
9,51.064084,2708.927067,-0.205231,10.387607,0.012543,9.892433,0.003571,3.357817,101.349179,3822.748890,-1.875549,31.642160,-0.221863,29.871319,-0.115784,12.450733
9,50.924626,2702.022106,-0.173248,10.617847,0.012177,9.950481,0.008087,3.491673,101.081495,3812.719650,-1.632141,31.165380,-0.004822,29.966806,-0.101868,13.175686
0,3.156369,548.573078,0.071411,17.403052,0.004883,4.136437,0.000244,3.251619,5.887889,713.841872,1.394043,45.221717,-0.018677,8.499559,0.010864,11.656067
0,55.957930,2903.579251,-0.001068,2.040906,-0.001068,2.491786,-0.000336,0.185906,111.929135,4105.143281,-0.000183,8.088876,-0.000305,9.823832,0.000183,0.559440
0,67.389317,3367.749016,0.004181,2.765790,0.005646,3.689219,-0.000580,0.211551,134.749699,4761.134718,-0.040100,10.694452,-0.021179,14.541038,0.000183,1.109698
1,84.736874,3906.947167,0.005341,3.296489,-0.003632,4.487195,-0.001312,0.286381,169.504036,5523.173082,-0.038635,12.964266,0.019714,17.485148,-0.002747,1.706922
1,80.421799,3686.658038,0.006653,3.874053,0.000122,4.912861,0.000305,0.388078,160.887268,5211.442556,0.007080,14.581305,0.052368,18.885970,-0.001343,2.330064
1,76.852647,3512.270208,0.003510,4.445618,-0.000214,5.684917,0.001862,0.452767,153.737995,4964.480159,-0.003601,16.915071,0.019348,21.944901,-0.007141,2.713080
1,78.608871,3471.748611,-0.000366,4.875031,0.010620,6.193269,0.000427,0.587706,157.194009,4906.813722,-0.039917,18.723879,-0.010864,23.373442,-0.004028,3.601403
1,75.937507,3335.607263,0.009430,5.283386,-0.006500,6.501120,0.001556,0.675825,151.897184,4714.020211,0.028748,19.882743,-0.024353,24.151024,0.003357,4.050667
1,75.159002,3271.660545,-0.002899,5.703144,-0.010651,6.833901,-0.000763,0.783619,150.280690,4623.298860,-0.019470,21.063748,-0.007141,25.881857,0.010193,4.505422
3,66.151614,2857.094930,0.049561,8.217423,0.027832,9.516556,0.000793,2.068779,132.220921,4034.142716,0.087036,26.263235,-0.165405,28.963021,-0.011841,9.774798
3,65.003596,2808.653577,0.030029,8.045167,0.019592,9.642569,0.000488,2.034455,130.046133,3965.555787,0.019775,25.775124,0.069702,29.735329,-0.009277,9.751473
3,63.355521,2758.538604,0.059174,8.331103,0.023224,9.306197,0.002594,2.137702,126.768692,3894.646131,-0.148987,25.427242,0.078430,30.180093,-0.035583,10.237553
3,62.222225,2739.323917,0.037720,9.517954,0.010986,9.929505,0.000916,2.358217,124.532090,3866.313649,-0.157593,29.810900,0.185913,31.730482,0.062622,11.176905
3,62.106205,2748.743896,0.059448,9.223097,0.062012,10.130612,0.002563,2.471288,124.071719,3879.717057,0.037476,28.451329,-0.087402,32.047605,0.000366,10.984233
3,62.152772,2750.966543,0.059845,8.396641,0.034088,9.721065,0.000336,2.305882,124.408229,3883.639274,-0.018005,25.505805,-0.024475,30.483952,0.049377,10.415899
0,61.194587,2719.496016,0.032623,8.122976,-0.011017,9.564803,0.000824,2.179614,122.309892,3839.363924,-0.127747,24.681365,-0.160095,29.334672,0.027527,10.819201
0,61.230586,2714.285426,0.083435,8.080212,0.032349,9.397945,0.001587,2.027437,122.159540,3832.141184,0.092041,26.166388,-0.182861,30.880955,0.026489,10.165951
0,60.606754,2688.791110,0.014252,7.719461,0.030304,9.398260,-0.001984,1.987559,121.121635,3796.239725,0.174988,26.497001,-0.019714,29.802056,0.000183,10.043613
4,37.750957,2205.685235,0.054810,11.822190,-0.000977,8.691010,0.000366,3.860336,76.131596,3108.256147,0.365845,31.515494,0.048706,22.372877,0.020508,13.436566
4,38.348318,2222.506472,0.096985,12.283877,0.007935,8.431181,-0.002380,3.707156,77.210401,3131.727192,0.633423,31.027491,0.129761,22.592314,0.044922,12.896425
4,38.293683,2205.200714,-0.027466,10.662719,-0.021484,9.008431,-0.000916,3.920318,77.276269,3108.922670,-0.388550,27.198919,0.022705,25.149481,0.074707,13.502557
4,37.693194,2158.169427,0.043121,11.697599,0.013519,9.107934,0.002594,3.852526,75.840213,3040.751151,-0.506165,30.785865,-0.069275,24.466383,0.056946,13.469467
4,38.185874,2170.837127,-0.093109,11.235322,-0.009857,9.249931,0.018402,3.880322,77.017079,3059.494613,0.606140,36.860278,0.208679,25.716770,0.007507,13.978907
4,37.956541,2154.616281,0.070648,11.553185,0.020844,9.444319,0.001312,4.070610,76.447879,3035.354220,-0.043274,29.410656,0.122498,28.051388,0.064880,14.222103
6,49.029551,2288.154963,-0.024994,12.333233,0.053436,12.953995,0.003265,4.225920,97.236554,3221.071838,-0.089661,35.489499,-0.270081,35.251361,-0.147400,15.700887
6,51.023876,2348.056769,-0.017395,12.554942,-0.020203,11.923293,-0.013367,4.074034,101.881436,3306.892862,-0.210449,35.395246,-0.192505,33.583689,-0.072021,15.365168
6,53.555166,2418.125837,0.010651,12.432918,0.009613,11.797535,-0.009491,3.896083,106.743423,3406.587852,0.110413,35.540698,-0.120667,33.766992,0.056458,14.188453
6,55.127337,2473.773449,0.009918,12.370834,-0.008698,11.786265,0.005707,4.057631,109.896804,3485.567037,-0.118469,34.299589,-0.078796,33.514120,-0.032776,14.375502
6,58.038434,2566.563215,-0.010315,12.431596,-0.000610,11.816070,0.001648,4.176422,115.735212,3617.077424,0.100952,34.490817,0.063599,32.830066,-0.098877,15.597185
6,59.835698,2623.875327,-0.023193,12.147143,0.005310,12.212519,0.016907,4.095314,119.073892,3698.334163,0.088623,34.436705,-0.335693,33.971330,-0.028564,15.603510
7,47.188315,2347.495443,0.008209,9.851558,-0.021393,8.553133,-0.006317,3.091541,94.392722,3311.952340,-0.104675,28.747560,0.133728,25.426929,0.035217,10.829923
7,47.441315,2356.186466,-0.017944,9.642955,-0.017151,8.483385,0.000732,3.326378,95.184550,3324.408066,-0.151611,25.509305,0.083130,25.297333,-0.143311,10.271119
7,48.255512,2388.638814,0.036926,9.681393,0.008789,8.383738,-0.004578,3.255124,96.937544,3370.418546,0.403931,28.247343,-0.304321,23.360472,-0.014404,10.928812
7,48.138456,2389.687454,-0.068237,9.407532,0.017578,8.295357,0.008301,2.969864,95.534850,3372.213178,0.543335,28.104492,-0.504761,24.439586,-0.060791,10.157524
7,48.347841,2403.478879,0.018097,9.553066,-0.015167,8.410729,-0.005890,2.847002,96.011305,3391.582828,-0.247131,25.490324,-0.497375,24.221875,0.084045,10.040727
